"","fid","full_id","osm_id","osm_type","lit","natural","circumf","species","height","leaf_cyc","leaf_typ","denot","hwy_x","lamp_mnt","mat_x","power","lamp_typ","hwy_y","stop","direct","mat_y","trfc_clm","trfc_sig_dir","noexit","crs_mrk","gate_typ","name_en","addr_strt","addr_pstc","addr_hsnm","slpd_curb","kerb","lift_gt_typ","crssng","btn_oprtd","amenity","entrance","bus","pub_trns","name","rlwy","acc","barrier","trfc_sig","hwy","mot_veh","horse","foot","oneway","surface","bike","covered","embnkmt","brdg_nam","trl_vis","mtb_uphl","mtb_scl","incline","golf","width","segrgtd","footway","tunnel","layer","bridge","service","cnstrct","lns_fwd","lns_bkwd","hgv","junction","alt_nam","ln_mrk","veh","sdwlk","psv","lanes","maxspd","loc_nam","wkt_geom"
"241",1017,"w431042975",431042975,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6495458, -106.6494976, -106.6491236, -106.6489792, -106.6488756, -106.6487313, -106.64828, -106.6482027, -106.6481499, -106.6481418, -106.6481526, -106.6481667, -106.6482021, -106.648838, -106.649432, -106.6494815, -106.6494992, -106.6495258, -106.6495506, -106.6496567, -106.6497417, -106.6524633, -106.6525288, -106.6526102, -106.6527376, -106.6527535, -106.6527524, -106.65275, -106.6527636, -106.6528225, -106.6533342, -106.6538497, -106.6538802, -106.6539046, -106.6538842, -106.6538659, -106.6537945, 
-106.6532968, -106.65325, -106.6531585, -106.6526159, -106.6516734, -106.649959, -106.6497537, -106.6495458, 52.0956981, 52.0956949, 52.0956362, 52.0956224, 52.0956324, 52.0956811, 52.0959559, 52.0960283, 52.0961194, 52.0962019, 52.0972178, 52.0972483, 52.0972581, 52.0972558, 52.0972537, 52.0972396, 52.0972048, 52.0965732, 52.0965253, 52.0964645, 52.0964449, 52.0964503, 52.0964666, 52.0965319, 52.0967145, 52.0967678, 52.0969068, 52.0972157, 52.097244, 52.0972602, 52.097258, 52.0972558, 52.0972471, 
52.0972209, 52.0967201, 52.0966402, 52.0964872, 52.0957423, 52.0957098, 52.0956974, 52.0957062, 52.0957216, 52.0957223, 52.0957123, 52.0956981)
"242",1024,"w431275415",431275415,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6497405, -106.6497181, -106.6497146, -106.6497385, 52.0987051, 52.0986764, 52.0973995, 52.097379)
"243",986,"w429872669",429872669,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6503346, -106.6503334, -106.6503323, -106.6503261, -106.6503232, -106.6503181, -106.6503408, -106.6504012, -106.6523646, -106.6525014, -106.6525926, -106.6526167, -106.6526891, -106.6527535, -106.6528796, -106.6531907, -106.6533141, -106.6533677, -106.6535421, -106.6539103, -106.6539498, -106.6543843, -106.6544138, -106.6544084, -106.6540463, -106.6538961, -106.6538237, -106.6537888, -106.6537701, -106.6537652, -106.653762, -106.6537343, -106.6536842, -106.6514456, -106.6506077, -106.6503996, 
-106.6503537, -106.6503323, 52.0929177, 52.0929716, 52.0930797, 52.0931037, 52.093389, 52.0937068, 52.0937416, 52.0937563, 52.0937589, 52.0937843, 52.0938403, 52.0938914, 52.0943676, 52.0945983, 52.0948686, 52.095386, 52.0955194, 52.0955359, 52.0955178, 52.0954553, 52.0954486, 52.0953497, 52.0953267, 52.0952904, 52.0947351, 52.0944401, 52.0941814, 52.0940397, 52.0938452, 52.0933822, 52.093074, 52.0930457, 52.0930328, 52.0930369, 52.0930378, 52.0930387, 52.0930566, 52.0930797)
"244",985,"w429872668",429872668,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6503346, -106.6511277, -106.6511752, -106.6512088, -106.6512363, -106.6512544, -106.6512583, -106.6512583, -106.65127, -106.6513078, -106.6513786, -106.6514836, -106.6515292, -106.6516319, -106.6520303, -106.6520518, -106.6520595, -106.6520603, -106.6520472, -106.651679, -106.6516182, -106.6515635, -106.6514333, -106.651317, -106.6512323, -106.6506615, -106.6506145, -106.6505904, -106.6505758, -106.6505552, -106.6505183, -106.6502718, -106.650226, -106.6502248, -106.6502155, -106.6501863, 
-106.6501576, -106.6501408, -106.6500707, -106.6500284, -106.6499784, -106.6499644, -106.6499144, -106.6498758, -106.6498722, -106.6498651, -106.6498574, -106.6498638, -106.6498758, -106.649919, -106.6500869, -106.6501139, -106.6503488, -106.6503804, -106.6503989, -106.6504073, -106.650415, -106.6504012, -106.6503711, -106.6503372, -106.6496178, -106.64956, -106.6494768, -106.6493806, -106.6493436, -106.648778, -106.6487502, -106.6486997, -106.6486827, -106.6486781, -106.6486665, -106.6486819, -106.6486993, 
-106.6487127, -106.6487559, -106.6503346, 52.0929177, 52.0929118, 52.0929094, 52.0929027, 52.0928883, 52.0928642, 52.0928395, 52.0925865, 52.0924834, 52.0923381, 52.0922317, 52.0921213, 52.0920847, 52.0920124, 52.0918171, 52.0918015, 52.0917802, 52.0917589, 52.0917437, 52.0914579, 52.0914215, 52.0913992, 52.0913595, 52.0913391, 52.0913368, 52.0913244, 52.0913372, 52.0913525, 52.091376, 52.0917032, 52.0917743, 52.0920149, 52.092064, 52.0921517, 52.0921834, 52.0922165, 52.0922327, 52.0922421, 52.0922582, 
52.0922601, 52.0922534, 52.0922515, 52.0922312, 52.0922085, 52.0922004, 52.0921843, 52.0921309, 52.0921186, 52.0920958, 52.092067, 52.0920088, 52.0919884, 52.0917783, 52.0917385, 52.0916893, 52.0916477, 52.0913604, 52.0913415, 52.0913244, 52.0913164, 52.0913032, 52.0913067, 52.0913211, 52.0913486, 52.0913642, 52.0917029, 52.0917272, 52.0918001, 52.0918441, 52.0918781, 52.092863, 52.092889, 52.0928978, 52.0929046, 52.0929127, 52.0929177)
"245",1028,"w431275424",431275424,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.650421, -106.6510656, -106.6511206, -106.6511382, -106.6511273, -106.6511036, -106.6510589, -106.6503882, -106.6497729, -106.6497274, -106.6497145, -106.6497227, -106.6497349, 52.09883, 52.0988333, 52.098845, 52.098876, 52.1001214, 52.1001488, 52.1001591, 52.10016, 52.1001608, 52.1001475, 52.1001184, 52.0988504, 52.0988342)
"246",1023,"w431275414",431275414,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6511155, -106.6511377, -106.651139, -106.6511309, 52.0973865, 52.097405, 52.0986789, 52.0987014)
"247",1026,"w431275419",431275419,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6513651, -106.6514017, -106.6519846, -106.652506, -106.6525443, -106.6525648, -106.6525502, -106.6525265, -106.6524844, -106.6519925, -106.6514173, -106.6513645, -106.6513448, -106.6513529, -106.6513651, 52.0988392, 52.0988317, 52.09883, 52.0988284, 52.098838, 52.0988624, 52.1001224, 52.1001463, 52.1001578, 52.1001588, 52.10016, 52.1001488, 52.1001234, 52.0988554, 52.0988392)
"248",1025,"w431275417",431275417,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6513695, -106.6514061, -106.6519776, -106.6525051, -106.6525398, -106.6525533, -106.6525546, -106.6525309, -106.6524903, -106.6519839, -106.6514217, -106.6513689, -106.6513492, -106.6513573, -106.6513695, 52.0973898, 52.0973823, 52.0973858, 52.097389, 52.0973957, 52.0974141, 52.0986646, 52.098697, 52.0987123, 52.0987115, 52.0987107, 52.0986995, 52.0986741, 52.0974061, 52.0973898)
"249",984,"w429872667",429872667,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6514446, -106.6514457, -106.6514456, 52.0928873, 52.0929655, 52.0930369)
"250",85,"w23344175",23344175,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brand Place",NA,NA,NA,NA,"unclassified",NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,c(-106.6516227, -106.6514836, -106.6513905, -106.6512867, -106.6512193, -106.6512536, 52.0875259, 52.0879934, 52.0883062, 52.088655, 52.0888813, 52.0890923)
"251",990,"w430050245",430050245,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6516734, -106.6516711, -106.6516711, -106.6500179, -106.6495509, -106.649548, -106.6495458, 52.0957216, 52.0956487, 52.0955896, 52.0955882, 52.095558, 52.0956227, 52.0956981)
"252",987,"w429914641",429914641,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6523753, -106.6524215, -106.65244, -106.6524493, -106.652477, -106.6525571, -106.6527061, -106.6531024, -106.6530994, -106.6530655, -106.6528405, -106.6525205, -106.6519316, -106.6518669, -106.6518084, -106.6514941, -106.6514233, -106.6513771, -106.6512692, -106.6510702, -106.6495531, -106.649473, -106.6493898, -106.6493497, -106.649362, -106.6493528, -106.6493158, -106.6492511, -106.6487675, -106.648219, -106.6481389, -106.6481173, -106.6481575, -106.6481774, -106.6482637, -106.6487801, -106.6518494, 
-106.6523753, 52.0938666, 52.0938742, 52.0939121, 52.0941089, 52.0942982, 52.0945727, 52.0949061, 52.095504, 52.0955324, 52.0955589, 52.0955721, 52.0955748, 52.0955797, 52.0955664, 52.0955153, 52.0948718, 52.0946938, 52.0946522, 52.0946087, 52.0945878, 52.0945878, 52.0946087, 52.0946617, 52.0947355, 52.0954661, 52.0955115, 52.0955286, 52.0955229, 52.0954147, 52.095292, 52.0952598, 52.09522, 52.0939709, 52.0939147, 52.0938803, 52.0938783, 52.0938689, 52.0938666)
"253",1018,"w431042976",431042976,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6525704, -106.6525698, -106.6525684, -106.6525501, -106.6524993, -106.6497551, -106.6497063, -106.649688, -106.6496962, -106.6497043, -106.6497185, -106.6497652, -106.6523753, -106.6524261, -106.6524566, -106.6525541, -106.6525704, 52.0967867, 52.0969068, 52.0972075, 52.0972412, 52.0972562, 52.097255, 52.09724, 52.0972138, 52.0969046, 52.0965994, 52.0965744, 52.0965657, 52.0965607, 52.0965719, 52.0965994, 52.096733, 52.0967867)
"254",1036,"w431276667",431276667,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6527769, -106.6528108, -106.6533272, -106.653832, -106.6538748, -106.6538972, -106.6538965, -106.6538866, -106.6538414, -106.6533225, -106.6528213, -106.6527778, -106.6527539, -106.652762, -106.6527769, 52.0988412, 52.0988288, 52.0988288, 52.0988288, 52.0988421, 52.0988721, 52.1001189, 52.1001428, 52.1001553, 52.1001566, 52.1001579, 52.1001511, 52.1001249, 52.0988623, 52.0988412)
"255",983,"w429872666",429872666,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6536875, -106.6536548, -106.6536025, -106.6520648, -106.6519772, -106.6515157, -106.6514755, -106.6514446, -106.6514308, -106.6514232, -106.6514299, -106.6514449, -106.6515039, -106.6516187, -106.6516873, -106.652114, -106.6521487, -106.6521941, -106.6522295, -106.6524175, -106.6524452, -106.6525107, -106.6525677, -106.6526124, -106.6526385, -106.652667, -106.6526719, -106.6526678, -106.6526455, -106.6525407, -106.6525269, -106.6525253, -106.65254, -106.6530121, -106.6530375, -106.6530599, 
-106.6530699, -106.6530668, -106.6530445, -106.6529998, -106.6529621, -106.6528742, -106.6528234, -106.6527703, -106.6527371, -106.6526855, -106.6526663, -106.652622, -106.6523058, -106.6522657, -106.6522254, -106.6521641, -106.6518167, -106.6517489, -106.6516626, -106.6515746, -106.6514693, -106.6513649, -106.6512305, -106.6501213, -106.6496096, -106.6495512, -106.6494353, -106.6493281, -106.6492176, -106.6489256, -106.6488823, -106.6488026, -106.6486588, -106.6485982, -106.6485531, -106.6485248, 
-106.6485071, -106.6485041, -106.6485071, -106.6485053, -106.6484965, -106.6484859, -106.6484505, -106.6484116, -106.6467959, -106.6467428, -106.6467039, -106.6466763, 52.0928974, 52.0929079, 52.0929128, 52.0929109, 52.0929108, 52.0929104, 52.0929054, 52.0928873, 52.0928697, 52.0928601, 52.0924819, 52.0924312, 52.0923088, 52.0921791, 52.0921252, 52.091908, 52.0918994, 52.0918966, 52.0919046, 52.0920291, 52.0920362, 52.09204, 52.0920334, 52.092022, 52.092005, 52.0919718, 52.0919455, 52.0919046, 52.0918649, 
52.0917688, 52.0917471, 52.0917253, 52.0917045, 52.0914712, 52.0914513, 52.0914205, 52.0913912, 52.0913363, 52.0913088, 52.0912814, 52.091271, 52.0912667, 52.0912729, 52.0912927, 52.0913216, 52.0914745, 52.0915043, 52.0915346, 52.0916884, 52.0916963, 52.0916939, 52.0916699, 52.0913983, 52.0913533, 52.0913155, 52.0912884, 52.0912615, 52.0912458, 52.0912341, 52.0912075, 52.0911992, 52.091204, 52.0912209, 52.0912492, 52.0912943, 52.0914623, 52.0914904, 52.0915373, 52.0916304, 52.0916873, 52.0917433, 
52.0918004, 52.0918847, 52.0924425, 52.0927822, 52.0928539, 52.0928811, 52.0928947, 52.0929132, 52.0929192, 52.0929121, 52.092911, 52.0929061, 52.0928955)
"256",980,"w429864573",429864573,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6537343, -106.6537181, -106.6536998, -106.6536875, -106.6536266, -106.6535229, -106.6534965, -106.6534884, -106.6534987, -106.6535046, -106.6534843, -106.6533136, -106.6533079, -106.6532993, -106.6533501, -106.6534538, -106.6535697, -106.653964, -106.6540982, -106.6542364, -106.6542974, -106.6543482, -106.6544519, -106.6545291, -106.6546613, -106.6546958, -106.6546917, -106.6546531, -106.6544031, -106.6543523, -106.654351, -106.6543502, -106.6543717, -106.6545044, -106.6545894, -106.6546779, 
-106.6546885, -106.6546779, -106.6546389, -106.6545611, -106.6545009, -106.654446, -106.6543277, -106.6542942, -106.6542434, -106.6539049, -106.6538775, -106.6538683, -106.6538775, -106.6538938, -106.6539324, -106.6539924, -106.655317, 52.0930457, 52.0929799, 52.0929058, 52.0928974, 52.0928559, 52.0927972, 52.0927722, 52.092385, 52.0923384, 52.0923113, 52.0922439, 52.0920491, 52.0920253, 52.0919891, 52.091868, 52.0917631, 52.0916994, 52.0915533, 52.0914546, 52.091276, 52.0912285, 52.0912173, 52.0912323, 
52.0912685, 52.0914221, 52.0914921, 52.0915632, 52.0916095, 52.0917756, 52.0918318, 52.0918781, 52.0919067, 52.0919812, 52.0920062, 52.0920355, 52.0920964, 52.0921236, 52.0921856, 52.0922225, 52.0922563, 52.0922595, 52.0922552, 52.0922086, 52.0922036, 52.0922111, 52.0924284, 52.092454, 52.0924821, 52.0928592, 52.0928892, 52.0929067, 52.0929127, 52.0929223)
"257",1030,"w431276655",431276655,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6538808, -106.653896, -106.6538956, -106.6538799, -106.6538346, -106.6533289, -106.6528127, -106.652773, -106.6527579, -106.6527506, -106.6527628, 52.097396, 52.0974144, 52.0986616, 52.0986841, 52.0986999, 52.0987032, 52.0987066, 52.098696, 52.0986744, 52.0974102, 52.097392)
"258",982,"w429864575",429864575,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.653895, -106.6536689, -106.6534611, -106.6533079, -106.6531295, -106.6526719, 52.0920484, 52.0920645, 52.0920559, 52.0920253, 52.0919842, 52.0919455)
"259",1037,"w431276669",431276669,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6541183, -106.6541593, -106.6546704, -106.6551805, -106.6552233, -106.6552368, -106.6552354, -106.6552197, -106.6551765, -106.6546656, -106.6541499, -106.6541126, -106.6540947, -106.6540963, -106.6541183, 52.0988365, 52.0988274, 52.0988274, 52.0988274, 52.0988407, 52.0988674, 52.1001261, 52.1001502, 52.1001606, 52.1001603, 52.1001599, 52.1001487, 52.1001226, 52.0988599, 52.0988365)
"260",981,"w429864574",429864574,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.654351, -106.6541919, -106.6539818, -106.653895, -106.65376, -106.6534987, -106.6533513, -106.6530431, -106.6529567, -106.6521488, -106.6520881, -106.6520624, -106.6520648, 52.0918781, 52.0919125, 52.0919928, 52.0920484, 52.0921348, 52.0923384, 52.0924433, 52.0926255, 52.0926628, 52.0928091, 52.0928464, 52.0928866, 52.0929109)
"261",86,"w23344176",23344176,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brand Court",NA,NA,NA,NA,"unclassified",NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,c(-106.6545595, -106.6545605, -106.654561, -106.6545654, -106.6545667, 52.0875663, 52.0878015, 52.0879224, 52.0889951, 52.0893032)
"262",1031,"w431276657",431276657,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6552226, -106.6552326, -106.6552339, -106.6552182, -106.6551729, -106.65467, -106.654151, -106.6541113, -106.6540963, -106.6540943, -106.6541012, 52.0973915, 52.0974077, 52.0986625, 52.0986851, 52.0987008, 52.0987041, 52.0987075, 52.0986969, 52.0986753, 52.0974024, 52.0973929)
"263",277,"w429288280",429288280,"way","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Broadway Avenue",NA,NA,NA,NA,"unclassified",NA,NA,NA,NA,"gravel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,c(-106.6553172, -106.655317, -106.6553169, -106.6553089, 52.0929772, 52.0929223, 52.092891, 52.0905679)
"264",1035,"w431276665",431276665,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6554432, -106.6554798, -106.6559996, -106.6565776, -106.6566217, -106.6566317, -106.6566405, -106.6566431, -106.656623, -106.6565702, -106.6560598, -106.6560076, -106.6554954, -106.6554426, -106.6554229, -106.655431, -106.6554432, 52.0988375, 52.09883, 52.0988298, 52.0988295, 52.0988427, 52.098869, 52.0998404, 52.1001197, 52.1001473, 52.1001595, 52.100159, 52.1001589, 52.1001584, 52.1001472, 52.1001218, 52.0988538, 52.0988375)
"265",1032,"w431276659",431276659,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6554525, -106.6554891, -106.6560031, -106.6565835, -106.6566151, -106.6566363, -106.6566376, -106.6566139, -106.6565733, -106.6559994, -106.6555047, -106.6554519, -106.6554322, -106.655435, -106.6554525, 52.0973824, 52.0973749, 52.0973741, 52.0973731, 52.0973845, 52.0974067, 52.0986572, 52.0986896, 52.0987049, 52.098704, 52.0987033, 52.0986921, 52.0986667, 52.0973987, 52.0973824)
